ioc_type;ioc_value
hash;71e9cc55f159f2cec96de4f15b3c94c2b076f97d5d8cecb60b8857e7a8113a35
hash;9528a97d8d73b0dbed2ac496991f0a2eecc5a857d22e994d227ae7c3bef7296f
hash;9ee1a587acaddb45481aebd5778a6c293fe94f70fe89b4961098eb7ba32624a8
hash;a9a89bb76c6f06277b729bc2de5e1aaef05fc0d9675edbc0895c7591c35f17eb
hash;b02c420e6f8a977cd254cd69281a7e8ce8026bda3fc594e1fc550c3b5e41565d
hash;b2f5edef0e599005e205443b20f6ffd9804681b260eec52fa2f7533622f46a6c
hash;b72188ba545ad865eb34954afbbdf2c9e8ebc465a87c5122cebb711f41005939
hash;b83c41763b5e861e15614d3d6ab8573c7948bf176143ee4142516e9b8bcb4423
hash;cd93f6df63187e3ac31ea56339f9b859b0f4fbe3e73e1c07192cef4c9a6f8b08
hash;ec62c984941954f0eb4f3e8baee455410a9dc0deb222360d376e28981c53b1a0
hash;f24ee966ef2dd31204b900b5c7eb7e367bc18ff92a13422d800c25dbb1de1e99
hash;f69125eafdd54e1aae10707e0d95b0526e80b3b224f2b64f5f6d65485ca9e886
domain;1681683130.website
domain;coronavirus5g.site
url;http://1221.site/15858415841/0407.exe
 hash;091cd6e1b1addd88794b7ea0dd09750d
 hash;103118660a0abadc99831e23777979b5
 hash;167ac4792548676f7e9b648a5c4b5546
 hash;22cb7775c867ac98f7c4b1266e3534b4
 hash;577df0d0d1ebfde0c67cf6489d9a1974
 hash;61a3d983a1fde813204b8f6f13842163
 hash;946a1974ec330a30aadb514efe8c394d
 hash;a31cb445d3131bf567720c43f2a74484
 hash;a718ba0edee0b2108aad0ce0fd7fdd0f
 hash;a7eb8d7b83e5fd622c1e205c911a110a
 hash;c5baf146ada97b638b337d94eaeabe22
 hash;d34f6a8493b14371e552f9f317aac50f
 hash;db6ea5fcda79fc4253f423fce607dddc
 hash;dc202f657b67b99186b20cd15ae85184
 hash;e0ca9d7fdf345af474332533ee50dfb6
 hash;e852e90f778f616f09900b4f1b05c03c
 hash;e9da5c53a8d86b9616c4163423699dbd
 hash;eb0309e8c3246307635d24d035322895
 hash;ee6021e6682455f1bb8bead3d761530d
 hash;f7b0f59bff65176713c678693f1bf1f2
hash;29e763a59424f9bb147df11a7b2ebfe9373a451f
hash;303f5df8841a33886413435a61809d338a66639b
hash;336a3a59b782b49c2253bd0afeefdb43b24f70b6
hash;417858f4722442a311f4ef2d5126c8a8cae760cb
hash;55b6a0512a9da7f7e854cb5155708e3f7fc34d7a
hash;711b27ab368a13ccda3c279a8645a77c8e9fbf4e
hash;7af3c242e9dd444a7498de118911b0f5ad49a969
hash;884917375758a77f708c96648477012a70579c02
hash;90ef8db9cea3d981535659c4fa6b1476744b3834
hash;91b6442fa2c070f07437a887fbb42805bf59b8cb
hash;97f4863b80f584d5505e799661976f588624b383
hash;9bdea3ab3b6ea567997de2d9ad37d5dbe5cd863e
hash;9bfe2745dd3123d6c0e3057717e394b6ca601588
hash;9cd4c35204e7753ec5ae5836a0398e960e964241
hash;a57a31db630fd55666cfd3ccdacf78cec8fabc43
hash;aa3e65e4881e937b51286c3ae0649df5dd7eda6d
hash;c685312922a40d841e583f9399f66d35d6ccfb46
hash;f5af420de5ae4835a292d262a398342f73a53ef5
hash;f69be5dcf16ef31a9aa66dce34f35fd84972f3e7
hash;005d2d373e7ba5ee42010870b9f9bf829213a42b2dd3c4f3f4405c8b904641f2
hash;0222f6bdfd21c41650bcb056f618ee9e4724e722b3abcd8731b92a99167c6f8d
hash;0c644fedcb4298b705d24f2dee45dda0ae5dd6322d1607e342bcf1d42b59436c
hash;0fc7154ebd80ea5d81d82e3a4920cb2699a8dd7c31100ca8ec0693a7bd4af8b7
hash;187e0a02620b7775c2a8f88d5b27e80b5d419ad156afc50ef217a95547d0feaa
hash;2762cbc81056348f2816de01e93d43398ba65354252c97928a56031e32ec776f
hash;37be3d8810959e63d5b6535164e51f16ccea9ca11d7dab7c1dfaa335affe6e3d
hash;4d59a7739f15c17f144587762447d5abb81c01f16224a3f7ce5897d1b6f7ee77
hash;4fdc37f59801976606849882095992efecee0931ece77d74015113123643796e
hash;52173598ca2f4a023ec193261b0f65f57d9be3cb448cd6e2fcc0c8f3f15eaaf7
hash;5227adda2d80fb9b66110eeb26d57e69bbbb7bd681aecc3b1e882dc15e06be17
hash;56731c777896837782beff4432330486a941e4f3af44b4d24be7c62c16e96256
hash;6a698edb366f25f156e4b481639903d816c5f5525668f65e2c097ef682afc269
hash;7419f0798c70888e7197f69ed1091620b2c6fbefead086b5faf23badf0474044
hash;7963f8606e4c0e7502a813969a04e1266e7cd20708bef19c338e8933c1b85eda
hash;7eb1dc1719f0918828cc8349ee56ca5e6bbde7cada3bc67a11d7ff7f420c7871
hash;8ab3879ed4b1601feb0de11637c9c4d1baeb5266f399d822f565299e5c1cd0c4
hash;96f815abb422bb75117e867384306a3f1b3625e48b81c44ebf032953deb2b3ff
hash;975f9ce0769a079e99f06870122e9c4d394dfd51a6020818feeef9ccdb8b0614
hash;9917c962b7e0a36592c4740d193adbd31bc1eae748d2b441e77817d648487cff
hash;9ef2d114c329c169e7b62f89a02d3f7395cb487fcd6cff4e7cac1eb198407ba6
hash;a16e466bed46fcf9c0a771ca0e41bc42a1ac13e66717354e4824f61d1695dbb1
hash;afdc010fc134b0b4a8b8788d084c6b0cff9ea255d84032571e038f1a29b56d0a
hash;b0b4550ba09080e02c8a15cec8b5aeaa9fbb193cec1d92c793bdede78a70cec6
hash;bd83e801b836906bab4854351b4d6000e0a435736524a504b9839b5f7bdf97cc
hash;cb4a93864a19fc14c1e5221912f8e7f409b5b8d835f1b3acc3712b80e4a909f1
hash;d6e2a79bc87d48819fabe332dd3539f572605bb6091d34ae7d25ae0934b606b5
hash;df3b1ad5445d628c24c1308aa6cb476bd9a06f0095a2b285927964339866b2c3
hash;dfc24fa837b6cd3210e7ea0802db3dcf7bb1f85bff2c1b4bda4c3c599821bf8c
hash;e39a12f34bb8a7a5a03fd23f351846088692e1248a3952e488102d3aea577644
hash;f4a56c86e2903d509ede20609182fbe001b3a3ca05f8c23c597189935d4f71b8
hash;ff07325f5454c46e883fefc7106829f75c27e3aaf312eb3ab50525faba51c23c
 hash;01033729316e2886515a15dc93ea85c4
 hash;059c5bbec45da7e50d92a54160622d36
 hash;19b6965b648160b89e7057ab02898162
 hash;2124d2e449117ecbc66c3e67e3ed289c
 hash;2699077a996951eac7b369b6356ff296
 hash;2a211218afa6a34db27c1ac6f6ba3390
 hash;2ce1c17b5a46a7fc42f98c67edf2e409
 hash;2d9702caab94b9c7788443c13b1b1ce1
 hash;2e0cee9eb10dd9dbe060f5a25cebfa80
 hash;44f05f473b7d568be2abd9d498fc10ef
 hash;5107d2108da21e3572db8087060a53c0
 hash;5e8c9f85256e83d6042bbbac2905d1f3
 hash;6181cb68aa34a470503452087a63bc1b
 hash;6296f167c93a0ca4dd75af9c23c94232
 hash;6bbe141ee44548490fbc55127e59fd37
 hash;7327a3dd34b3a6c218d00ef9cfa2ef1b
 hash;7910a78498cb7953b1c0db2ef4f8db27
 hash;803f772489ff905eccdc4684def6adde
 hash;83cd7984cee0a4fde468216521d9d3fc
 hash;89aafef2f334d6349d3d850e7f68f10f
 hash;b8cd8b40bda5bec1e8d5b765b5a90db4
 hash;b9d5a18d4cb2ad3afddacc3a3a25b146
 hash;c96cfe462657240c155d4b1842292a4c
 hash;cb408fab657233d0ed6aff130def8984
 hash;d3d15e62d61981e85ae81ad54bd23b40
 hash;f1639890944c37c25e1a4bdea35a6012
 hash;f6ce89bf34e3ff6509a32347c400ca8d
 hash;fa4d702a335aab44355c84863395617a
hash;051f30587f7ab8101602b40748f7f21fac21658a
hash;053d987ff528964bf18ffc1898acd678b8917dd7
hash;08cef1c0cc4942221a5304ad0a680324a2f0f39a
hash;1d3b1bfecbbc17d521e4da93104a426bd690b392
hash;228684d884a11f1434620ce8e9af9226ab636658
hash;2b12581fbfcf812b39d00854e71c9ff641d2f79a
hash;2b12fae645fce9c944e6035f6e69bdc67103f28d
hash;41057c8497d0845fd54771d0e23ca234af9b3b2c
hash;5455fb1f943ec04431c69857806de4a7a0625eb3
hash;598f9c6d330d6a3ab2428d66655694b0f1bb9856
hash;63d1b7fcb7d00a1b8326c896e30dc2b44c54ca1e
hash;77741870383a8d347c407ffda23e26d1b440500e
hash;8c6acecf8009665e0670ce634ce8f0d2907481c1
hash;8d7e3b9e1f5cedeb6050f4808ec057fe6603c3eb
hash;8f61608330261c1d5214f5d19f98b4d64f51ac12
hash;92fa9d3de5d976391e2dc3ca6fcf053ae072b654
hash;97b4b5f19be70177dc5f867ed580478c9dc7e2b6
hash;9a97b0957ddc18e4c445099f533d2400f5dd2788
hash;a2a308cec43c9bea9260243970aa914fb8751707
hash;a6c5f29fe14fb234fc0801c348876f215c30e0ff
hash;a97230965dea34f32ac9db418aece125ceb63426
hash;aea15a7ce95761a556199f5a774be293a82c17c2
hash;b7d4ade87108f36ff04b07c7adba6a2be6005412
hash;c0e9735b42f00ea0c45a5eb3c1b858a407fb3fcb
hash;c4da78729b0e12c30c55036b1df7093ccd0ef719
hash;e4d3b29b69ce6d80bb8d1c6309d1c7ebb12f9942
hash;e8fa43110dd36085d79199788d2ea5c57236136e
hash;e94483c338213c667720a44d89c12a3f50547c71
hash;e9768aac3c51d92a377d7b91e6863c38ea762680
hash;f0f8095dce21916470f0aea2b9d0b8486038fe54
hash;fbb3e24f9d517714c312fc88d7e60ab05860dff6
ip;45.146.164.37
domain;noch.website
domain;otrs.website
domain;polk.website
domain;eumr.site
domain;almamaterbook.ru
domain;getvps.site
domain;1000019.xyz
domain;giraffe-tour.ru
hash;8c8ef518239308216d06b4bf9b2771dbb70759cb1c9e6327a1cd045444f2b69a
url;http://8003659902.space/wp-adm/gate.php
url;http://eumr.site/load74h74830.exe
url;http://eumr.site/up74987340.exe
 hash;0e16df6845cde1260087902f25842f79
 hash;fa23f43fa759f0f38cde2b703d98ba05
 hash;259f06fcdb971f606d239b3178110981
hash;e2180bf4b9783d42d396826fc25ff8f9394cd430
hash;f58c41d83c0f1c1e8c1c3bd99ab6deabb14a763b54a3c5f1e821210c0536c3ff
hash;4ee84419fb9267081480954f1be176095a45fe299078dfa95f980e513b46a020
hash;506c90747976c4cc3296a4a8b85f388ab97b6c1cfae11096f95977641b8f8b6f
hash;9fbeb629ea0dc72ac8db680855984d51b28c1195e48abff2e68b0228f49d5b0f
hash;9d7c3463d4a4f4390313c214c7a79042b4525ae639e151b5ec8a560b0dd5bd0a
 hash;410ff2fc20418aceee5fcbc7ab56076b
 hash;ed1deddf6287d2435e1c4c02daf0278d
hash;7b67ed1f42e5cf388a0a981566598e716d9b4f99
hash;931a86f402fee99ae1358bb0b76d055b2d04518f
hash;0f13f5f9a53a78fc4f528e352cd94929ae802873374ffb9ac6a16652bd9ea4c5
hash;d4d4aa7d621379645d28f3a16b3ba41b971216869f5448ea5c1fc2e78cfecb26
hash;f2bdde99f9f6db249f4f0cb1fb8208198ac5bf55976a94f6a1cebfb0d6c30551
 hash;d7510192dd826e6c63266ba412c4a8c6
hash;e51431ab4448d503db3d154d1da7bec25eb5aaac
hash;ffad5217eb782aced4ab2c746b49891b496e1b90331ca24186f8349a5fa71a28
hash;82d2779e90cbc9078aa70d7dc6957ff0d6d06c127701c820971c9c572ba3058e
 hash;13ea6a80588a9eeea6b919a4f104a7de
hash;7e79e0459e7aa0fa54bd5a2e5e79b6c0587f2334
hash;1e6596320a3fa48d8c13609a66e639b35fb1e9caae378552956aa9659809162b
 hash;0a3d8fae9ffbe6b9e8cfdeb4c485cf88
 hash;12840e2c8a5f378153d9eaea226c592b
 hash;247951ff7b519fa8d39ef07d33e0ba5b
 hash;3b6f68801cade1cd388138500fd8e986
 hash;45abce50a00d40dff21edb7264824758
 hash;51e5c14cd5a2be650ab6e932b86d29f2
 hash;572fdac6723a4031febc449795f51df5
 hash;664104684583dcca00c6aa94b2d5e8ca
 hash;7516e343441c2f0e782dd42f5fa85d8b
 hash;893b17ed65ecffa8376063349f22d2bc
 hash;959553930a01d5518588340aa55a2de2
 hash;9e2b456c62b027c89b36dc9109e50f01
 hash;a7913461e211158d5ac34ac3bd06bc7b
 hash;abc87856247dea1e4d01e2c3b352ab77
 hash;ae37c9bfa13df2a6353039fe6e7a54e7
 hash;b2a5d1107613834cd380b492afcdd930
 hash;b69de5d4550ed214bcc8ad2f839735d8
 hash;bafdcdfdac4e0d5a835c1048af2a3815
 hash;be339b83946635d6aa3b1dc3e42c1b02
 hash;e65e7ca60642f80fe2a95823247f8726
 hash;ec0883bd8594cc34092a5e9a70a1b249
 hash;efec7686f695867bd45a4d2ccaf964d5
 hash;f5de326683df44d71ed1b986fd836e0b
hash;0412055469c67c4cfc63b3c412833d064ec06270
hash;04af410cffd8f4b7ef0270ccae11ce6e01cc4633
hash;0861d2abbcf16bf6394dc7aadd341b348a3c8c4d
hash;32e80ffc4948828009b192076fa85922528a5740
hash;33bc899da6afd2b82b27d59acd0844b521e57079
hash;4ba9c7d411006de1bf589eac2fa179d1d7120468
hash;50c556277899d6b9da5ec125c0a58650a14a08a7
hash;54a8dd58216e1afa4b718e51fa86b435bd08f621
hash;5698c8836bf2d5b542a7534b9a49c29beba3af43
hash;617fddb80de29bc455c0ecfd4b64d194fe911541
hash;71c3f7a9eac34b0b5ccd5ec2df01f9c95f14235b
hash;8ed85a4739ab5945ee21e05947eb204ef04bcc02
hash;9394c4528bfb504d6a4aee256dbbbd1cf177b821
hash;9786ed20fce197edbab2f1bc4c61d153b353bb78
hash;9b41eac0a97ab72885cd15e4d6beb93cfc55ae6d
hash;9bc818e0e6ef9aaafb02065800a97d8bd98ee76d
hash;a65f8e57c960bf32fef0ab2d611dbb1871b024a2
hash;a6cfa25e5a9eb7fca97b19b2f5b8003ed7c7aaae
hash;c99c15bd925d9364b5101f490bdcb05e3227b2cf
hash;cf4587b6015d2a00c26a369339504595a266401f
hash;e89ae58166546908d3e4ecf1b0eba601c17c1882
hash;f7806011d03923ffe4f4eb92891289efdeb003e8
hash;fa48ec02991837bd7ce2248a130da934ec6555ad
hash;fc0700076fd443edb24777e4ee7eed802411fd70
hash;fdf8662e68a5dfc900cec85fa509ac392471e856
hash;07ed980373c344fd37d7bdf294636dff796523721c883d48bb518b2e98774f2c
hash;1092d367692045995fab78ba1b9b236d5b99d817dd09cba69fd3834e45bd3ddf
hash;137fc4df5f5cad2c88460314e13878264cc90d25f26b105bb057f6bfdca4cbf2
hash;14bde11c50a2df2401831fea50760dd6cf9a492a3a98753ab3b1c6ce4d079196
hash;157b05db61aaf171823c7897a2f931d96a62083a3ad6014cb41c6b42694a0c2f
hash;172f12c692611e928e4ea42b883b90147888b54a8fb858fc97140b82eef409f3
hash;17c3cf5742d2a0995afb4dd2a2d711abe5de346abde49cf4cf5b82c14e0a155f
hash;1a1fe7b6455153152037668d47c7c42a068b334b91949739ed93256d5e3fbd89
hash;2c879f5d97f126820f1fbf575df7e681c90f027062b6bcb3451bb09607c922da
hash;33a4655fd61e471d8956bc7681ee56a9926da91df3583b79e80cb26a14e45548
hash;35180c81ebcefbc32c2442c683cab6fd299af797a0493d38589d5c5d1d6b5313
hash;354868cd615a0377e0028bcaee422c29f6b6088b83a0b37a32e00cce5dba43f9
hash;3d7a05e7ba9b3dd84017acab9aab59b459db6c50e9224ec1827cbf0a2aee47db
hash;3f7b0d15f4cbe63e57fb06b57575bf6dd9eb777c737b0886250166768169fc6c
hash;434d39bfbcee378ed62a02aa40acc6507aa00b2a3cb0bf356c0b23cc9eebcd77
hash;4c8a433ed99cc4b6994b2e1df59eb171f326373ba100a3653eb37e8a8ee2e6f2
hash;4fcfe7718ea860ab5c6d19b27811f81683576e7bb60da3db85b4658230414b70
hash;5cda471f91413a31d3bc0e05176c4eb9180dfcac3695b83edd6a5d4b544fe3f1
hash;5d8c5bb9858fb51271d344eac586cff3f440c074254f165c23dd87b985b2110b
hash;5dabf2e0fcc2366d512eda2a37d73f4d6c381aa5cb8e35e9ce7f53dae1065e4a
hash;5fc108db5114be4174cb9365f86a17e25164a05cc1e90ef9ee29ab30abed3a13
hash;61f5e96ec124fef0c11d8152ee7c6441da0ea954534ace3f5f5ec631dd4f1196
hash;68313c90ca8eb0d5fc5e63e2b0f7a5f4d1fe15f825fe8ca0b4b3e922a253caa7
hash;700b05fede8afe3573b6fec81452d4b09c29adb003cdacb762c8b53d84709901
hash;750c447d6e3c7d74ccab736a0082ef437b1cd2000d761d3aff2b73227457b29c
hash;7b3d377ca2f6f9ea48265a80355fe6dc622a9b4b43855a9ddec7eb5e4666a1d4
hash;7d7d9a9df8b8ffd0a0c652a3d41b9a5352efb19424e42942aaf26196c9698019
hash;84e651b2d55a75ec59b861b11a8f8f7cb155ed81604081c95dd11b8aec5b31b1
hash;882597c251905f9be31352ba034835764124c9a9e25ef1ba0150e5998c621f07
hash;8bb427b4f80fe1ede3e3ed452d9f0a4ce202b77cda4ad2d54968ab43578e9fa9
hash;90ce65b0b91df898de16aa652d7603566748ac32857972f7d568925821764e17
hash;92af444e0e9e4e49deda3b7e5724aaecbb7baf888b6399ec15032df31978f4cf
hash;9a72e56ac0f1badd3ca761b53e9998a7e0525f2055dbec01d867f62bdb30418e
hash;9cf4b83688dd5035623182d6a895c61e1e71ea02dc3e474111810f6641df1d69
hash;9ec80626504ca869f5e731aef720e446936333aaf6ab32bae03c0de3c2299f34
hash;a356be890d2f48789b46cd1d393a838be10bdea79f12a10b1adf1d78178343c5
hash;a61725f3b57fd45487688ad06f152d0db139a6cb29f3515ea90ffe15cb7e9a7a
hash;b1af67bcfaa99c369960580f86e7c1a42fc473dd85a0a4d3b1c989a6bc138a42
hash;b6e34665dd0d045c2c79bf3148f34da0b877514a6b083b7c8c7e2577362463b3
hash;b7c6b82a8074737fb35adccddf63abeca71573fe759bd6937cd36af5658af864
hash;b89a71c9dbc9492ecb9debb38987ab25a9f1d9c41c6fbc33e67cac055c2664bc
hash;b8ce958f56087c6cd55fa2131a1cd3256063e7c73adf36af313054b0f17b7b43
hash;c222122fe3e1206ba2363c17fb37ae2f8e271840e17b3bb9ba5359f2793f9574
hash;c532d19652ea6d4e0ebb509766de1ec594dd80152f92f7ef6b80ad29d2aa8cf4
hash;c6c47d3d7e56213f0d0ced379c64e166ed5a86308ea96856163a4e0155b1fc6e
hash;c9761f30956f5ba1ac9abc8b000eae8686158d05238d9e156f42dd5c17520296
hash;cb6c05b2e9d8e3c384b7eabacde32fc3ac2f9663c63b9908e876712582bf2293
hash;cce564eb25a80549d746c180832d0b3d45dcd4419d9454470bfd7517868d0e10
hash;d99f998207c38fe3ab98b0840707227af4d96c1980a5c2f8f9ac7062fab0596d
hash;db8975fd6c04a7d3790eb73ab8e95b6dbf6c9d65ad5c6a6d3c862d0284f87c34
hash;dfe11b83da7c4dc02ff7675d086ff7ddd97fec71c62cc96f1a391f574bec6b4f
hash;e0c46e23bd1b5b96123e0c64914484bbfae7a7ad13cbd45184035d4c0f8a10a2
hash;e9a858127f5f6e5e0e94ed655a2bf9ed228f87bc99d9b12113e27dcc84be3909
hash;ebbf30e06de3a25f76cf43c72c521d14a27053e4d9be566b41f50c41bea3a7a9
hash;ec3c0afccfef11f753a408c859d98bbba4841e87f7f1a48573270c0d82252b03
hash;ec8868287e3f0f851ff7a2b0e7352055b591a2b2cb1c2a76c53885dee66562dc
hash;f0d99b7056dac946af19b50e27855b89f00550d3d8dc420a28731814a039d052
hash;fa1bc7d6f03a49af50f7153814a078a32f24f353c9cb2b8e3f329888f2b37a6e
hash;fad2e8293cf38eec695b1b5c012e187999bd94fbcad91d8f110605a9709c31b3
hash;fbe13003a4e39a5dea3648ee906ea7b86ed121fd3136f15678cf1597d216c58a
url;http://150520212.space/0404.exe
url;http://194.147.142.232:8080/upld/
url;http://31.42.185.63:8080/upld/
url;http://32689657.xyz/putty5482.exe
url;http://32689658.xyz/putty5410.exe
url;http://45.146.164.37:8080/upld/
url;http://45.146.165.91:8080/upld/
url;http://baiden00.ru/def.bat
url;http://eumr.site/load4849kd30.exe
url;http://main21.xyz/adm2021/gate.php
url;http://mohge.xyz/install.exe
url;http://mohge.xyz/install.txt
url;http://name1d.site/123/index.exe
url;http://name1d.site/def02.bat
url;http://name4050.com:8080/upld/9C9C2F98
url;http://smm2021.net/upload/Nvlaq.jpeg
url;http://smm2021.net/upload/antidef.bat
url;http://stun.site/42348728347829.exe
url;http://superiortermpapers.org/public/WindowsDefender-UA.exe
url;http://update0019992.ru/exe/update-22.exe
url;http://webleads.pro/public/readerdc_ua_install.exe
url;http://www.baiden00.ru/win21st.txt
url;http://www.update0019992.ru/exe/update-22.exe
domain;99996665550.fun
domain;baiden00.ru
domain;webleads.pro
domain;www.lywdm.com
domain;www.update0019992.ru
url;http://cdn.discordapp.com/attachments/932413459872747544/938291977735266344/putty.exe
url;http://cdn.discordapp.com/attachments/932413459872747544/932976938195238952/loader.exe
url;http://cdn.discordapp.com/attachments/908281957039869965/911383724971683862/21279102.exe
url;http://cdn.discordapp.com/attachments/908281957039869965/911202801416282172/AdobeAcrobatReaderUpdate.exe
url;http://cdn.discordapp.com/attachments/908281957039869965/908310733488525382/AdobeAcrobatUpdate.exe
url;http://cdn.discordapp.com/attachments/908281957039869965/908282786216017990/AdobeAcrobatUpdate.msi
url;http://cdn.discordapp.com/attachments/853604584806285335/854020189522755604/1406.exe
url;http://cutt.ly/1bR6rsQ
url;http://bit.ly/3qpy7Co
url;http://bit.ly/36fee98
url;http://2215.site/240721-1.msi
url;http://15052021.space/2405.exe
url;http://1221.site/1806.exe
 hash;e3ffe9b1db336ca7f34e0f26215d4ee4
 hash;fd0ed9f5ffa9c912ba8d677687776448
hash;3ec434df80529311342401ac7a7acd066e19c90f
domain;ua-passport.space
domain;bigmir.space
hash;f26383fe05923e800ba00f96dfc125f3de9d2d16
domain;math.rand.int
hash;2550e976a12c0f1aad26261263996391bd6e3ace
hash;1eab62434d5b14bfba806702d8bffe411d77e611751dd4c13107f93a9753e9d4
 hash;0edbea954f0cfefa5468e10d45f91c29
 hash;64dbeee34868e27b9cb24b1997fa2412
 hash;7c0f77b8e38581d07d0ae68ec17bb840
 hash;91c27abec8fda1410e2fae396f592e93
 hash;9af24c1d987e33f5d91333fc12ca1a51
 hash;a6db581836f1e165d30528e443bd3218
 hash;b0072a580cbd7b312aaddbd9086e3508
 hash;b82cf60f96571b2687e139c5c1878645
 hash;e3eb6e9bc8321adb844e30606ed275a4
hash;073054a38083b81d812df3d3f14967f87614b950
hash;204ffe2ec52203b5cc96ac3780abfbc604345d79
hash;32adf2cc24ece04dc33104c07a971f33f0b2b8ed
hash;642cf96d157f562fdbcd178cf12239695cca01df
hash;67bd921a12fdab6d4a2fcd1368a6e0c24b03812e
hash;89c9ade647f0229e023f41c3288a55e317128fed
hash;9de199dcd52981c3e7670ffc20a365e55fb09689
hash;a8730f75bc6bf86e39b26cbf7ec9ab71883012f9
hash;fdccc43718b899d9c91ff04785c205c2173523af
ip;84.201.154.133
 hash;f968988c7d7f51c3bd0a31363b74baf8
hash;ca38e1dc41ae2572326c7cb606c3b07c850b90b9
hash;2d0339af3523b230d8e9a08efd22af032ec7a18e
hash;dd6128fc6d7426e45038151883fb4e611dc2788b
hash;5e91d6ba4b065b4bbe303dd918ef61d4e251a09b84a8fba071e4428867cd2339
domain;bgicovid19.com
url;http://2330.site/soft/08042021.exe
url;http://185.244.41.109:8080
hash;b258a747202b1ea80421f8c841c57438ffb0670299f067dfeb2c53ab50ff6ded
hash;0da1f48eaa7956dda58fa10af106af440adb9e684228715d313bb0d66d7cc21d
hash;0f9f31bbc69c8174b492cf177c2fbaf627fcdb5ac4473ca5589aa2be75cee735
hash;7e3c54abfbb2abf2025ccf05674dd10240678e5ada465bb0c04a9109fe46e7ec
url;http://2330.site/NewCovid-21.zip
url;http://1924.site/doc/bitcoin.zip
url;http://1833.site/rsm1975.exe
url;http://1833.site/kpd1974.exe
url;http://1833.site/gp00973.exe
 hash;a2e119016a84c58f9ac3363b3135e6a0
 hash;c326ba10fb458ca8b17a12047664ba61
hash;3a3d4656f5be3a69ce59d6c884af05b10b81facf
hash;60aac9d079a28bd9ee0372e39f23a6a92e9236bd
hash;897439fae9312219b87e6b62d0d7d0bcdf419eff
hash;49a758bfe34f1769a27b1a2da9f914bc956f7fdbb9e7a33534ca9e19d5f6168c
hash;bbab12dc486b1c6fcf9e343ec1474d0f8967de988444d7f838f1b4dcab343e8a
url;http://150520212.space/000.cpl
url;http://194.147.142.232/upld/
url;http://45.146.164.37/upld/.
url;http://bgicovid19.com/assets/img/newCOVID-21.zip
ip;74.222.5.43
ip;104.168.44.130
 hash;6983f7001de10f4d19fc2d794c3eb534
hash;3c2fe308c0a563e06263bbacf793bbe9b2259d795fcc36b953793a7e499e7f71
hash;0e84aff18d42fc691cb1104018f44403c325ad21
hash;379ff9236f0f72963920232f4a0782911a6bd7f7
hash;6b5958bfabfe7c731193adb96880b225c8505b73
hash;ac5b6f16fc5115f0e2327a589246ba00b41439c2
hash;3c557727953a8f6b4788984464fb77741b821991acbf5e746aebdd02615b1767
 hash;24a0d2ef5b931a2a13341a2503b1de80
 hash;24b6950afd8663a46246044e6b09add8
 hash;426dfd5ece3b41970773031637cd5539
 hash;69eab91a34647d8ef0ff0152391160f2
 hash;a48ba472f31deccacbb759fb8401085d
 hash;eeed618dd87e77cd343bcaaf43fd9b7f
hash;518bd23ab095bfb4cf8577d8f216281199b57c55
hash;6201347d1ded92d365126a1225768e11c33ee818
hash;6444dab57d93ce987c22da66b3706d5d7fc226da
hash;752b16c7159b9706ac0a1c872de2e44c568a6f04
hash;8c5f94da03e5653bc534394b2866c7a539d3b25b
hash;d0fe14f8dab89aaddac8b1c89b1cee48396ec636
url;http://45.61.137.231/?id=
url;http://84.32.188.96/
ip;185.25.51.173
hash;ede451e9a65e55d0827e217a25cf895163c46bc42432f7cbed0f46d99769c385
hash;0a343a19f4f48dd8efd6c052c092fd5feec916ad
hash;3607d1f6a72e28efe84b55e8a660ff97db0e79a2
hash;3ad175864899c85021fa04cb24848a2bc66b1d16
hash;599bede833e26b11db10fce55ee08ddd15280a6b
hash;ac16d180c391fce7a644f6c2a30fc3cfb37451f6
hash;b2675af7f27c05513f1fd8374ee7bc35a058f18f
hash;cf530950c30b81188d40c56b9a66e7d3bb21710c
hash;deb4694b0e9110ffcf84a42f70874a6e152c0b32
hash;df4b6eddf7fdd2e07fb75d0492deeeb2e15f959e
hash;e4827b099abefd719fc674519ea0d2622ea304e0
hash;f4617f09d47a978d1128e0e1d77259900d62aac1
hash;0252a7441f7a2595add46aa89b4bf7d0b5e5a9eb4683550907b03c5917ece5bd
hash;041e879548c2839ebb36f642c5a25870ab1b015e875775077b7d8b951d53e0a1
hash;1a34ba12130ffff45bb525cce48e5d19e4110e4a4bb06d79ad33d6a816f28927
hash;1eaef39c48fcce2af0bf1ee089dd412d29d1396b31f0536138879cd0421d53ec
hash;2191fe7baba338a2b3f5a12a95ea4e42cad96850f2afd4a6c7eaa23289d610c5
hash;234665c66de8541ef8e95cb9ccbcd5ecccb0189d3cf174c4e11a2c60dbc1742e
hash;2a0f684bb99a9077914961bea16bac5f8baa5368a40a305a0ea0008a4c2f1bdf
hash;3460d66ff62bfccae55a26b499de0f18fc4b2d6efd2283b0278385269b047973
hash;47d7d2027548f7562b221acdebe3b33d67ddd1dd278b98ad05a5f3ac14dea3fe
hash;4f0a7bf521f979afa947001eedd8b18a1ecd1994e1ae0ed90d65739de662684b
hash;5cddda3ccbf63faea37daf019437b760daa627632b986e1d764d11978944757a
